,X1,plot,mean.height,transect.length,mode.el,height.2,max.el,mode.2,max.can.ht,mean.max.ht,mean.vai,max.vai,deep.gaps,porosity,std.std,mean.std,rugosity,top.rugosity
145,1,HARV_37W.CSV,9.201209599,40,8.425,5.134203304,18,5.860407409,20.787,13.98845,7.28292137,8.418604651,0,0.651136364,82.83293855,6.043760495,6.804843689,4.934785876
146,1,HARV_38C.CSV,4.681259513,40,3.575,2.040670108,10,2.096276461,20.49,9.432,7.789595586,8.208955224,0,0.726190476,130.1083032,5.840851619,9.797589271,4.806918614
147,1,HARV_38E.CSV,4.60336896,40,3.8,3.222660075,27,4.4,27.93,9.610275,7.801279786,8.050314465,0,0.794827586,118.1620991,5.083639483,9.60826252,7.591122021
148,1,HARV_38W.CSV,5.926755073,40,5.075,2.476485383,20,3.173227852,20.224,10.359175,7.673060961,8.920127796,0,0.688095238,128.4433818,5.227635689,10.05560574,4.356694812
149,1,HARV_39E.CSV,8.782131972,40,7.5,3.846953312,22,4.477722635,23.021,16.97215,7.193958488,8.5,0,0.683333333,285.6106901,12.87293557,10.94980456,5.170446122
150,1,HARV_39W.CSV,5.87930597,40,4.825,3.796071678,19,4.4265534,25.134,12.8741,7.177944114,8.078431373,0,0.719230769,417.4952921,12.47050771,16.18584967,7.545403076
151,1,HARV_40W.CSV,5.827624328,40,4.8,2.906241379,17,3.522782991,23.861,11.079725,8.013700036,14.66997519,0,0.724,185.8700551,7.631466273,11.29737924,5.291873135
152,1,HARV_41C.CSV,9.089821616,40,7.825,3.996258117,18,4.705781019,22.722,14.391625,7.536653068,8.033057851,0,0.7,236.8146273,10.1321702,11.58247617,5.026746288
153,1,HARV_41E.CSV,9.399011942,40,8.55,5.074950804,21,6.30456184,21.121,15.401925,6.306170488,14.12830189,0,0.719318182,378.6373228,12.64398643,14.79077178,5.99640873
154,1,HARV_41W.CSV,6.324549851,40,5.65,2.652763666,14,3.320767983,19.631,11.483125,7.450054719,8.02484472,0,0.68452381,106.6614731,6.339138144,8.153330648,3.958483893
155,1,HARV_42C.CSV,7.517931921,40,5.675,4.876933994,22,5.53799377,23.476,14.5445,7.131194852,8,0,0.70625,681.864822,15.35828683,21.11842436,6.74880432
156,1,HARV_42E.CSV,5.864623848,40,4.5,2.813907198,10,2.459674775,23.648,12.386275,7.856292971,9.522267206,0,0.747,140.6150872,6.543997756,9.888942339,6.6125615
157,1,HARV_42W.CSV,4.649415825,40,3.4,1.705756328,9,2.034698995,22.809,11.846275,7.213104542,8.032128514,0,0.698958333,90.26255809,5.860335099,7.477902822,6.446431905
158,1,HARV_43C.CSV,10.43210561,40,10.125,3.063182076,18,3.809117352,20.574,15.695875,6.833552397,9.734939759,0,0.655681818,113.3255308,7.573128274,7.48152785,3.353223854
159,1,HARV_43E.CSV,6.95295008,40,6.125,3.209073244,14,3.550968178,20.293,12.304075,7.967165025,8.511415525,0,0.661904762,65.10557167,5.282817258,6.098968232,4.918948441
160,1,HARV_43W.CSV,7.641700239,40,6.8,2.405936528,13,3.241913015,18.352,12.72645,7.849623066,8.260869565,0,0.630263158,31.81621775,4.6627286,3.174142364,3.080312554
161,1,HARV_44C.CSV,6.996872035,40,5.9,2.994101174,13,3.246536616,19.379,12.43815,7.831221184,8.023668639,0,0.62875,30.61115243,4.46904776,3.261711904,4.137528307
162,1,HARV_44E.CSV,7.951235128,40,6.475,4.685903741,20,5.361844366,22.747,15.056475,7.481330734,8.229508197,0,0.685416667,472.20115,14.86712232,15.84833821,6.115461997
163,1,HARV_44W.CSV,5.514221664,40,4.125,2.359656426,14,3.115987003,20.741,11.8357,7.445141904,8.382165605,0,0.672727273,113.5074018,7.468952784,7.597509207,4.502070881
164,1,HARV_45C.CSV,9.008094729,40,6.725,4.760099272,21,5.463458154,24.851,16.857125,7.479036393,9.026315789,0,0.704807692,766.9513927,20.52420494,18.59323545,6.380777604
165,1,HARV_45E.CSV,9.015671908,40,7.7,4.508603577,20,5.060632372,23.16,16.293125,7.039907141,8.155988858,0,0.659375,219.2804612,9.762898696,11.13401411,4.922818701
166,1,HARV_45W.CSV,9.950513889,40,7.775,5.635318174,22,6.680147828,25.833,17.968375,6.67445445,8.096618357,0,0.703703704,933.5165653,19.53727938,23.49066367,7.194993212
167,1,HARV_47C.csv,8.190453417,40,6.85,3.820348725,18,4.814301611,19.084,14.503375,6.81867335,8.204753199,0,0.60875,206.575352,8.776735215,11.38175167,3.786572401
168,1,HARV_47E.CSV,5.455788691,40,4.6,3.297430799,22,4.241462012,21.708,9.8214,7.930621745,8.976842105,0,0.772826087,255.8379632,7.504836796,14.12499161,6.382801498
169,1,HARV_48C.CSV,6.291262038,40,5.55,3.160349839,15,3.449275286,21.184,9.57515,8.046974908,14.96774194,0,0.771590909,66.76111649,4.67184917,6.703353028,4.626825048
170,1,HARV_48E.CSV,9.475924352,40,8.5,3.234544012,14,3.949683532,23.471,14.535075,7.504084074,10.51810585,0,0.682291667,297.5800598,9.69144216,14.27080967,4.226092372
171,1,HARV_48W.CSV,7.182241714,40,6.7,3.222764074,17,3.93192065,20.246,11.760075,7.732201399,8.582781457,0,0.685714286,78.91714624,6.011902313,6.540197001,4.781346578
172,1,HARV_49C.CSV,6.068489314,40,4.825,2.228731553,11,2.548406365,21.073,10.779725,7.959552257,8.294117647,0,0.721590909,52.83845284,4.757131827,5.496194104,4.727012213
173,1,HARV_49E.CSV,8.55430791,40,7.375,2.978895921,18,3.805834337,20.047,13.64595,7.650665126,8.026936027,0,0.638095238,89.40233104,6.899289999,6.465456562,3.270080701
174,1,HARV_49W.CSV,4.982611439,40,4.225,1.564360483,13,2.307460726,19.071,9.394175,7.757995021,8.103896104,0,0.69375,83.87771019,4.734739551,7.83963976,4.111870264
175,1,HARV_50C.CSV,5.527834369,40,4.35,2.321301964,13,2.779838125,23.238,11.620025,7.825108454,8.460606061,0,0.735416667,225.7285305,8.127291297,12.63628374,6.277175874
176,1,HARV_50E.CSV,6.087423913,40,4.825,3.350011408,22,3.397701429,27.716,11.65385,7.553664531,8.02962963,0,0.763793103,344.2052406,8.509737115,16.48604303,6.694149989
177,1,HARV_50W.CSV,5.511824139,40,3.875,3.378591725,20,3.385169863,22.719,11.781625,7.783058505,8.093023256,0,0.765625,210.7849475,7.928544386,12.16236537,5.649608462
178,1,HARV_51C.CSV,6.186584582,40,4.225,3.063314576,12,2.823893589,21.229,14.93295,7.764594723,8.114695341,0,0.690909091,289.4145757,11.14838981,12.85021324,5.999366257
179,1,HARV_51E.CSV,7.057001471,40,5.875,4.043345776,15,4.267244427,21.523,12.973975,7.299860304,8.031746032,0,0.686956522,53.96969021,4.896599135,5.476587179,6.061991796
180,1,HARV_51W.CSV,4.8444606,40,3.675,2.07416919,7,1.50644449,22.559,9.631275,7.703066201,8.295454545,0,0.754166667,223.439398,6.476897961,13.47179241,5.808785808
181,1,HARV_52C.CSV,9.49648595,40,9.05,3.11629833,16,3.55633238,23.829,13.68465,7.963498347,8.300341297,0,0.66,41.16778121,5.107636096,3.883276287,4.314732279
182,1,HARV_52E.CSV,7.228770576,40,6.55,2.296751695,16,2.889204043,20.823,11.82105,7.958487925,8.04664723,0,0.643181818,37.30527603,4.576114996,4.045299442,3.350354677
183,1,HARV_52W.CSV,10.62277589,40,10.425,2.421384018,15,3.032222782,22.307,14.9024,7.295494819,8.451977401,0,0.643478261,107.7370367,7.492517168,7.183259926,3.337362883
184,1,MLBS_60C.CSV,10.91551969,50,10.16,2.772502074,16,3.754250924,16.924,14.24376,5.986867313,8.291970803,0,0.666666667,70.70172633,6.135059658,5.75002342,1.990336148
185,1,MLBS_60E.CSV,8.736449532,40,8.1,3.524259618,16,4.45421149,16.446,13.18405,7.050571278,8.114942529,0,0.622058824,115.6177198,7.440973173,7.76206403,3.013719271
186,1,MLBS_60W.CSV,8.539189775,40,7.575,3.304112043,15,4.230174346,16.797,12.5238,6.940961323,8.134228188,0,0.659722222,49.10985263,5.367842542,4.505121427,2.691436802
187,1,MLBS_62C.CSV,5.469419016,40,4.275,2.518454287,12,2.559174672,19.11,9.460825,7.964305189,8.326975477,0,0.67625,41.22525467,3.596359869,5.318970799,4.737555341
188,1,MLBS_62W.CSV,7.829863075,40,6.325,3.894893735,17,5.410117836,21.5,15.790125,6.823683908,8.351097179,0,0.681521739,541.6821139,17.96373215,14.79819046,4.470199188
189,1,MLBS_64C.CSV,7.739416817,40,6.35,2.486572307,14,2.743628984,16.614,12.960675,7.178275182,9.574603175,0,0.634722222,85.18515431,6.096363963,6.929610432,3.1651335
190,1,MLBS_64E.CSV,8.115971479,40,7.05,3.742002425,18,4.679476466,18.435,13.801575,6.983411832,8.067226891,0,0.621052632,115.6669559,8.051994232,7.129680553,3.743157908
191,1,MLBS_64W.CSV,8.139224427,40,6.5,3.627007047,18,4.153311931,18.845,14.2633,7.028893307,8.16969697,0,0.65125,170.8333866,9.278576789,9.205509187,3.907139889
192,1,MLBS_65C.CSV,13.27911955,40,12.05,3.165199696,21,5.195911855,21.75,20.062425,7.080346147,8.581818182,0,0.623913043,527.1684071,17.91159275,14.36465287,1.05716277
193,1,MLBS_65E.CSV,10.34121521,40,9.725,3.5060717,18,4.883582189,19.935,16.3392,7.203197395,8.130718954,0,0.610714286,120.4002441,8.256845395,7.226669233,2.935187892
194,1,MLBS_65W.CSV,16.09516469,40,16.15,4.153959215,23,4.435932822,23.619,19.812975,4.046252712,8.852233677,0,0.746,198.0191126,8.796057141,10.98401071,2.877825314
195,1,MLBS_69C.CSV,6.82555559,40,5.95,4.139035402,20,5.07912394,20.127,12.9347,7.501301138,8.446927374,0,0.705952381,190.8885907,8.695798817,10.73646467,5.066579265
196,1,MLBS_69E.CSV,8.343427132,40,7.6,4.067348004,19,4.715930449,18.943,14.484825,7.225591598,8.042553191,0,0.65,139.0430814,8.318583276,8.357287458,4.730769997
197,1,MLBS_69W.CSV,7.247999014,40,5.375,3.230180816,12,3.512032887,19.431,14.034475,7.401097879,8.659436009,0,0.64625,162.6782451,8.054085931,9.889891047,4.32138027
198,1,MLBS_71C.CSV,9.352752768,40,7.775,3.695259385,15,4.286534148,19.926,14.2432,6.857449588,8.776280323,0,0.635714286,111.5934249,7.013159015,7.899938326,3.262464368
199,1,MLBS_71W.CSV,7.952238079,50,6.4,3.403932112,16,4.595650117,18.431,13.59744,6.346488887,8.825552826,0,0.621052632,233.4732616,10.64069884,10.96580092,3.276662072
200,1,MLBS_72C.CSV,9.730700298,40,8.825,5.19916587,17,5.219614449,19.528,13.4111,4.35029795,8.024615385,6,0.672619048,56.0856884,5.396055582,5.19309855,6.320471837
201,1,MLBS_72E.CSV,12.97272571,40,11.725,5.969450089,22,7.046231262,22.998,18.2906,6.787490694,9.568106312,0,0.666666667,268.9879756,11.52951967,11.66439676,4.834942419
202,1,MLBS_72W.CSV,10.3937098,40,9.7,4.162291778,20,5.095095681,21.219,15.48735,6.536075394,11.42521994,0,0.697727273,114.8593743,7.251490557,7.891467482,5.682446645
203,1,MLBS_74C.CSV,9.204220876,50,8.22,3.183244133,15,3.869315185,16.824,13.1252,6.816046558,8.023391813,0,0.683333333,72.23383685,6.283399711,5.722999645,3.175042773
204,1,MLBS_74E.CSV,9.744960874,40,8.45,3.758236361,18,5.044551516,21.7,16.230575,6.744043791,8.021680217,0,0.669565217,315.0919377,13.60435226,11.40234788,3.478803898
205,1,MLBS_74W.CSV,8.624783789,40,8.125,3.082756023,17,4.411278159,18.498,14.65795,7.319861764,8.18018018,0,0.594736842,152.4659547,9.420732081,7.982215343,3.050099334
206,1,MLBS_75C.CSV,9.2731528,40,7.9,4.253165371,16,5.013980455,19.917,15.615025,7.299461705,8.047761194,0,0.65952381,241.3721232,10.17416143,11.7413186,4.476001246
207,1,MLBS_75E.CSV,10.04034263,40,9.4,2.963912498,18,4.170131892,19.559,15.74105,7.290069877,8.167247387,0,0.61547619,306.7499255,12.22457767,12.54231343,3.39115244
208,1,MLBS_75W.CSV,6.336846431,40,4.5,3.299381898,17,3.99374511,21.103,16.5455,7.512367326,8.02640264,0,0.695454545,596.1274846,16.2216864,18.24785946,4.036788975
209,1,MLBS_76C.CSV,9.117743336,40,8.025,4.04037117,17,4.808781031,20.232,13.3763,6.390778869,8.024539877,0,0.672619048,99.34495831,6.570426569,7.494961842,4.712693477
210,1,MLBS_76E.CSV,12.25195869,40,10.9,4.485056558,20,5.944745579,20.758,18.2046,6.32636177,8.871287129,0,0.636363636,182.1271168,10.28015913,8.743308581,1.842078408
211,1,MLBS_76W.CSV,7.65795472,40,6.975,3.838059346,16,4.355958563,18.089,12.18395,7.233028347,8.137931034,0,0.698684211,23.12637724,3.402257433,3.398679391,4.041276213
212,1,OSBS_28C.CSV,3.436484111,40,3.225,3.963952193,10,3.738231534,9.974,3.471,1.010323992,12.92050209,22,0.9,0.189524768,0.16799224,0.401625915,3.989959161
213,1,OSBS_28E.CSV,2.027733076,40,1.925,4.186215511,11,3.933112635,11.568,2.0095,0.543135176,14.23481781,32,0.975,0.002815965,0.012542455,0.05156212,4.161965709
214,1,OSBS_35W.CSV,5.20878968,40,5.2,6.519622154,17,6.411708041,17.37,5.307025,0.603890793,7.827941511,23,0.9125,1.927697067,0.521405531,1.286791879,6.608514634
215,1,OSBS_37C_X30.CSV,7.240250415,30,7.133333333,7.118625438,17,6.993965653,17.792,7.797533333,1.761926806,8.335154827,14,0.861403509,9.587012446,1.27567351,2.821288631,7.626983594
216,1,OSBS_37E.CSV,5.129591009,40,5.05,6.932013559,17,6.774769369,19.159,5.32075,1.081229912,8.042328042,25,0.9425,0.906185346,0.339315734,0.889410017,7.261205857
217,1,OSBS_37W.CSV,4.506824718,40,4.3,6.053163471,16,5.745432969,16.177,4.940425,0.912553686,8.6271777,25,0.914705882,1.040637004,0.371087425,0.950226882,6.686095902
218,1,OSBS_41C.CSV,5.493002939,40,5.325,6.968870517,16,6.672284092,16.275,5.4838,0.747271732,10.28148148,24,0.941176471,0.37708058,0.210440036,0.576884366,6.950700338
219,1,OSBS_41W.csv,1.588895289,40,1.55,3.284491847,11,3.201171661,10.639,1.5543,0.169236476,1.937107958,32,0.95,0.070822332,0.073811927,0.255683655,3.23136534
220,1,SCBI_46C.CSV,11.69903202,40,10.525,4.751747113,23,6.19268722,26.518,19.337125,7.706662124,8.50273224,0,0.720535714,794.1744052,20.66425934,19.16149241,5.491654504
221,1,SCBI_46E.CSV,12.23725178,40,11.775,6.580516626,29,7.448112177,28.933,18.53255,6.266180691,8.359102244,0,0.735833333,316.4902161,12.72699916,12.43035431,7.328536164
222,1,SCBI_47C.CSV,11.51336901,40,9.55,5.524104618,24,6.917188735,30.711,21.2645,7.079986848,8.172043011,0,0.74375,1112.756812,22.87452943,24.27988293,7.305222965
223,1,SCBI_47W.CSV,10.04349312,40,9.625,6.372265262,26,8.799680392,32.646,21.02325,6.496587014,8.030888031,0,0.790441176,2677.341666,40.518268,32.1809202,8.473588202
224,1,SCBI_49C.CSV,10.23099527,40,9.075,5.89847624,25,6.809506223,27.24,18.990675,7.056357853,8.095522388,0,0.757142857,501.0894995,14.32233552,17.20349397,6.612495636
225,1,SCBI_49E.CSV,11.75440136,40,10.1,6.090495634,25,6.662582082,28.045,22.642475,7.002815405,8.142857143,0,0.740517241,466.7806692,16.22319774,14.26844506,4.648822597
226,1,SCBI_49W.CSV,10.17510061,40,9.025,5.142169537,24,5.685452928,30.738,18.157625,6.614430088,8.807174888,0,0.7703125,388.3015189,13.09606932,14.72394265,7.823590033
227,1,SCBI_55E.CSV,8.911989832,40,7.2,3.542675431,16,3.333166662,27.971,18.260075,7.510091397,8.022727273,0,0.700862069,243.0845918,11.8213826,10.16560403,6.395693376
228,1,SCBI_55W.CSV,8.549225912,40,7.425,5.984477036,31,6.036917674,31.658,14.199075,6.284999947,8.021798365,3,0.809090909,176.7521667,7.685687408,10.8481508,8.563719341
229,1,SCBI_63W.CSV,12.06972374,40,9.5,6.405626297,31,8.009369513,34.463,23.1697,6.686037599,8.337777778,0,0.742142857,2412.858535,33.95952822,35.49097038,6.660174739
230,1,SCBI_66C.CSV,11.43735236,40,9.075,5.223787545,21,5.35904609,28.702,20.99815,7.209236941,8.150134048,0,0.683333333,691.8344732,17.82444708,19.3422739,5.80425214
231,1,SCBI_66E.CSV,11.8916927,40,11.175,4.935383295,20,5.147268693,26.139,17.443025,6.975320183,8.273504274,0,0.717592593,156.9073665,8.817651281,8.896987825,5.616403523
232,1,SCBI_66W.CSV,9.425590705,40,7.725,5.111613682,26,7.148382684,28.866,18.45585,5.897638967,8.020997375,0,0.78,2007.43984,28.17336771,34.83821454,6.327857176
233,1,SERC_43C.CSV,4.240671737,40,3.175,2.230113279,12,1.730426248,35.555,10.78555,7.216445632,8.16,1,0.856756757,736.672405,9.363438592,25.47544745,9.273348163
234,1,SERC_43E.CSV,4.795522947,40,4.1,1.632920027,10,2.130727575,20.809,8.796875,7.851801127,8.124352332,0,0.732954545,17.056509,2.465383979,3.313365485,3.72476421
235,1,SERC_43W.CSV,3.547776182,40,2.825,0.863059959,5,0.971789586,33.061,9.024225,7.687552345,8.086175943,0,0.857352941,133.6129137,3.720139927,10.94410675,8.816304655
236,1,SERC_47C.CSV,9.488779633,40,7.2,7.239100954,31,7.576938696,37.249,20.36825,7.44989668,8.135977337,0,0.804605263,1306.970277,22.25866284,28.48722881,10.43137575
237,1,SERC_47E.CSV,6.53586362,40,5.025,4.46871348,27,4.574316889,33.55,15.223725,7.435851539,8.019559902,0,0.818571429,1507.974358,20.30225634,33.10276039,9.788988484
238,1,SERC_47W.CSV,10.13650384,40,9.725,5.930444811,23,7.106291227,35.681,20.68675,7.62240791,8.939759036,0,0.781081081,767.9041231,17.27296555,21.66907438,8.532234828
239,1,SERC_48C.CSV,9.130651022,40,8.1,5.378150528,27,7.771100308,35.102,21.602025,7.028106562,8.1,0,0.775694444,3333.936549,37.556083,43.85746435,9.815580753
240,1,SERC_48E.CSV,5.86329075,40,4.2,4.056824227,14,3.108054054,34.527,15.674325,7.054521685,8.378494624,0,0.820833333,802.8264013,15.10309645,23.97337854,8.86859802
241,1,SERC_48W_XXX.CSV,5.50522787,50,3.96,2.692043997,15,2.473539973,31.516,13.82382,7.509258533,8.054421769,0,0.815757576,403.2013077,10.89813058,16.86511363,8.842327812
242,1,SERC_49C.CSV,5.834168896,40,4.675,4.335512891,33,5.135111975,33.028,12.4105,7.450106978,8.037383178,0,0.830147059,1120.334456,13.31827896,30.70761959,7.128156121
243,1,SERC_49W.CSV,12.43113971,40,11.275,8.537438933,32,9.700483235,32.527,20.64435,6.665627578,8.018823529,0,0.778676471,1563.87514,19.51836303,34.39343897,9.179168351
244,1,SERC_52C.CSV,4.683024727,40,3.6,1.14281045,7,1.445683229,28.953,10.466475,7.776288533,8.038369305,0,0.804166667,36.92439453,3.82098777,4.724875342,6.309944427
245,1,SERC_52E.CSV,3.939496091,40,3.4,1.967567981,16,2.745906044,31.56,10.633475,7.871686375,8.016985138,0,0.827272727,45.67546831,3.472966787,5.797755601,7.030401506
246,1,SERC_53W.CSV,7.755275966,40,5.825,5.18645528,25,5.314543725,34.553,19.474675,7.623801217,9.03030303,0,0.769444444,1664.199275,23.65943438,33.23297218,10.84165187
247,1,SERC_54C.CSV,11.00098197,40,9.825,7.104546395,40,7.87047489,40.807,20.76295,7.739364481,8.185089974,0,0.7875,1128.141339,17.45517041,28.69596427,8.744700408
248,1,SERC_54E.CSV,7.592555873,40,5.8,5.027314248,17,4.796873982,29.898,17.477125,7.619828626,8.455284553,0,0.755645161,393.7119249,12.91071867,15.06735771,9.309426458
249,1,SERC_54W.CSV,6.999543388,40,5.525,4.330827187,24,5.044737357,35.212,15.4311,7.684738826,8.072072072,0,0.786805556,287.0251676,9.84970204,13.78435843,8.474383084
250,1,SERC_55C.CSV,5.097279276,40,4,1.621209407,13,2.42899156,24.336,11.6088,7.570862084,8.022922636,0,0.722,59.24428349,5.262595931,5.61688237,4.342726163
251,1,SERC_55E.CSV,4.586405842,40,3.7,1.217923915,6,1.077032961,14.275,8.243025,7.795816131,9.165217391,0,0.546666667,9.384523563,2.291580457,2.033023014,2.801208773
252,1,SERC_55W.CSV,5.803215952,40,5.1,3.961966962,22,4.576024475,22.524,11.1934,7.695706438,8.020151134,0,0.720833333,69.64834678,5.202005277,6.525908969,6.17167148
253,1,SERC_56C.CSV,8.691817608,40,6.925,4.592785474,28,5.680613963,34.949,18.64425,7.56161906,8.109289617,0,0.774305556,1162.323453,20.95209248,26.8948559,8.925814147
254,1,SERC_56E.CSV,9.666972382,40,8.55,6.231758357,31,7.729650704,35.083,19.68695,7.656691592,8.020887728,0,0.764583333,1856.179209,23.40995364,36.16840168,9.154513257
255,1,SERC_56W.CSV,9.815746391,40,7.8,7.039305622,32,7.727224599,33.32,21.248125,6.964657063,8.244274809,0,0.747058824,3146.916795,33.03993939,45.33518722,11.75111961
256,1,SERC_57C.CSV,5.859501758,40,4.525,2.741480497,15,3.033047148,25.706,14.160175,7.663005955,8.359743041,0,0.766666667,95.73605531,6.476729406,7.334032418,6.372113146
257,1,SERC_57E.CSV,7.211050529,40,6.525,3.83739659,15,4.271928721,27.516,12.893275,6.325314662,8.014897579,1,0.78362069,216.7912113,7.054836054,12.92364111,7.176712714
258,1,SERC_57W.CSV,9.949765891,40,8.325,4.916498732,22,5.746248776,30.057,21.897075,7.434683545,8.04,0,0.722580645,1233.763739,25.12452652,24.54632165,7.628827249
259,1,SERC_58C.CSV,4.684893509,40,3.8,1.263056258,8,1.705872211,32.56,10.4351,7.54695778,8.050955414,0,0.801470588,14.85851225,2.754530209,2.696493201,6.886942233
260,1,SERC_58E.CSV,6.333969956,40,5.225,2.359976441,13,2.788256624,24.445,11.378,7.64639216,8.040609137,0,0.675,50.1537432,5.232902548,4.771841796,4.454744184
261,1,SERC_58W.CSV,5.397320945,40,3.575,2.172608122,10,1.759083568,32.329,13.543725,7.511098623,8.052631579,0,0.772727273,343.2236367,10.44867875,15.29865187,7.715091853
262,1,SERC_60C.CSV,6.361137547,40,3.975,3.640436515,8,1.695398183,42.471,19.489375,7.509066836,9.038961039,0,0.820348837,3234.158381,25.82933624,50.66560737,11.02713055
263,1,SERC_60E.CSV,7.372397802,40,6.425,5.041822831,34,7.462866406,39.947,19.39285,7.672473894,8.062135922,0,0.834756098,2373.098257,24.43007583,42.14581416,9.88052029
264,1,SERC_60W.CSV,6.515873518,40,4.825,3.053812266,14,3.277861345,32.068,16.681775,7.006198576,8.08583691,0,0.789393939,547.8044865,12.64884993,19.69291959,7.73251447
265,1,SERC_61C_X30.CSV,7.200989349,30,5.466666667,4.380356982,18,4.57335277,28.912,15.75176667,6.441242834,14.59591837,0,0.797777778,1155.020514,19.31494088,27.96343278,8.893255409
266,1,SERC_61E.CSV,9.815916634,40,8.425,3.723775496,15,3.646145225,26.127,18.74615,7.127200253,8.122324159,0,0.692592593,199.6499625,10.76158077,9.156327973,5.462605871
267,1,SERC_61W.CSV,6.283553019,40,4.775,4.324785521,22,4.735438206,32.203,17.791975,6.998648597,8.151761518,0,0.801515152,657.0205184,14.88304927,20.86900483,8.955236816
268,1,TALL_45C.CSV,11.71424413,40,11.775,2.636193691,15,2.8851993,17.772,13.9187,3.431546104,8.04359673,1,0.613157895,55.72496179,5.095930086,5.454948061,3.178366216
269,1,TALL_45E.CSV,12.11638001,40,11.6,3.656591108,17,3.986226286,18.961,14.805425,4.023643744,8.049689441,2,0.715,33.08741765,3.550795578,4.525402569,3.864239414
270,1,TALL_45W.CSV,10.43433538,40,9.675,2.996326205,17,3.552375965,19.269,14.3865,4.169046034,8.016260163,0,0.6575,29.58080661,4.144825407,3.521537868,2.483549744
271,1,TALL_46E.CSV,8.758932885,30,7.966666667,2.693828031,14,3.391001163,17.78,13.4587,6.774124957,8.011958146,0,0.589473684,55.16639401,5.750348354,4.701051777,3.322828367
272,1,TALL_46W.CSV,8.03761923,50,7.14,3.56813883,15,3.731005226,18.78,12.71628,5.999035757,8.160583942,5,0.663,87.26883984,5.663854059,7.428970119,5.333523337
273,1,TALL_47C.CSV,14.56843829,40,13.525,5.570303188,26,6.682018782,29.342,20.6684,5.37365469,8.038461538,0,0.728333333,318.7833716,11.66097072,13.52054487,5.49274492
274,1,TALL_47E.CSV,11.01059544,40,10.075,3.546648676,19,4.332363674,25.755,17.5676,6.623227876,8.019093079,0,0.716666667,194.8738881,10.26095037,9.465029621,4.927165586
275,1,TALL_47W.CSV,11.49910692,40,10.775,4.388759822,22,5.601283335,24.552,17.3906,6.073620305,8.715083799,0,0.746153846,309.3818746,10.58149626,14.05040254,5.015558168
276,1,TALL_49E.CSV,21.46237803,40,21.025,6.956161597,28,6.864719586,28.132,23.1445,3.275566498,9.75147929,3,0.829310345,107.9575287,3.854561775,9.648828025,6.985830017
277,1,TALL_49W.CSV,15.35742976,40,14.875,9.559974718,26,9.335918541,26.935,17.305675,3.197039342,8.014953271,10,0.816071429,116.6416742,5.729601218,9.15496281,10.89448064
278,1,TALL_50C.CSV,14.37258379,40,14.45,5.900019541,21,6.016435822,21.943,17.048525,2.798701851,8.259927798,4,0.757608696,205.4922351,8.161164159,11.78505981,6.66149094
279,1,TALL_50E.CSV,6.436144035,40,6.15,7.133537881,16,6.791722904,18.516,7.005225,1.718434758,8.031372549,20,0.895,3.213381485,0.80212486,1.603114841,7.869704926
280,1,TALL_50W.CSV,19.67065648,40,19.025,6.052430122,26,7.250818919,29.133,24.008225,3.889441475,8.033613445,1,0.759166667,996.4459256,15.19157306,27.67059872,5.874725803
281,1,TALL_51E.CSV,13.90545991,40,13.3,8.928508355,27,9.505787711,26.79,17.738075,2.858654155,8.202105263,5,0.807142857,850.9403147,16.04357911,24.36275609,10.19753316
282,1,TALL_51W.CSV,23.93281502,40,24,7.219194754,34,8.212794896,35.087,28.92855,3.589554657,8.42462845,0,0.797916667,1091.93978,20.59866254,25.83863158,6.050843641
283,1,TALL_53C.CSV,14.26309426,40,13.2,5.596893412,26,6.241794614,34.242,22.363725,6.594724002,8.0896,0,0.766428571,558.8379576,17.10122287,16.32133984,7.679194739
284,1,TALL_53E.CSV,15.83053601,40,15.225,5.329055825,25,6.076543014,28.449,20.7482,6.138977179,8.424942263,0,0.740517241,98.18105289,7.36544479,6.628067285,4.621772094
285,1,TALL_53W.CSV,13.14914594,40,12.4,7.557409003,26,7.924014134,27.053,18.60315,4.943230552,8.158778626,2,0.778571429,154.960696,6.942920515,10.33230617,6.626828872
286,1,TALL_55C.CSV,10.23796271,40,9.6,7.74591688,22,7.644605941,23.451,13.138025,3.343344973,8.186588921,10,0.832291667,45.07529288,3.113787227,5.948077167,8.8921369
287,1,TALL_55E.CSV,14.19095529,40,13.55,5.634626243,22,5.920092905,28.945,20.1819,6.512844202,8.081218274,0,0.74,151.3741284,8.661340975,8.738152033,5.644873907
288,1,TALL_55W.CSV,11.09255854,40,10.35,5.514354628,26,6.802756794,26,18.44805,5.030853344,8.042105263,1,0.733333333,505.6669724,15.20849733,16.56407502,5.976248665
289,1,TALL_58C.CSV,13.96313113,40,11.75,5.595316725,29,6.29185982,35.537,23.82685,6.726461959,8.469635628,0,0.736486486,775.6189269,19.46490624,19.91824169,7.766449318
290,1,TALL_58E.CSV,12.50847134,40,11.35,6.040703201,25,6.725139404,31.541,19.39855,5.81966848,8.031007752,0,0.8,336.9743542,11.479279,14.32482139,6.946568992
291,1,TALL_58W.CSV,8.682050931,50,7.84,3.256324153,19,4.046529377,26.152,14.63804,6.985479873,8.044198895,0,0.707407407,210.7927696,9.314809772,11.13674497,5.732916158
292,1,TALL_59C.CSV,16.88648001,40,15.75,10.99759135,36,12.46144053,36.139,25.216975,4.871835735,8.055684455,1,0.775,522.1770341,17.11080621,15.1458689,9.123982513
