"","plot","mean.height_mean","mode.el_mean","height.2_mean","max.el_mean","mode.2_mean","max.can.ht_mean","mean.max.ht_mean","mean.vai_mean","max.vai_mean","deep.gaps_mean","porosity_mean","std.std_mean","mean.std_mean","rugosity_mean","top.rugosity_mean","plot_1_mean","mean.return.ht_mean","sd.return.ht_mean","sky.fraction_mean","cover.fraction_mean","max.ht_mean","rumple_mean","clumping.index_mean","mean.height_sd","mode.el_sd","height.2_sd","max.el_sd","mode.2_sd","max.can.ht_sd","mean.max.ht_sd","mean.vai_sd","max.vai_sd","deep.gaps_sd","porosity_sd","std.std_sd","mean.std_sd","rugosity_sd","top.rugosity_sd","plot_1_sd","mean.return.ht_sd","sd.return.ht_sd","sky.fraction_sd","cover.fraction_sd","max.ht_sd","rumple_sd","clumping.index_sd"
"125","TREE25",6.273135371,5.49166666666667,4.89494851033333,17,4.88853501433333,19.483,9.16541666666667,4.056303245,8.16498475466667,9,0.777259436333333,86.7165817266667,4.47663167266667,7.79156318633333,6.630046248,NA,7.42471568133333,3.96637627866667,39.9479503333333,60.0520496666667,19.483,3.78333333333333,0.917708292666667,0.385159908631518,0.496445700286883,1.54482418042635,1.73205080756888,1.31596946145424,1.29722781345452,0.471857280682765,2.11735979645086,0.135076256750546,7.21110255092798,0.0442729246784862,52.6369332964342,1.34846142682548,2.67085985697041,2.25361032784096,1,2.4557734630236,1.12112620358441,20.7938216843524,20.7938216843524,1.29722781345452,0.64436661407411,0.0784597117503567
"126","TREE39",6.27467064,5.23055555566667,3.22672282933333,14.3333333333333,3.35179148033333,19.8463333333333,9.17473889,6.31291695766667,8.05173333733333,2.66666666666667,0.74023074,44.3796393733333,3.410017203,5.65618714333333,4.81117721533333,NA,5.98557237033333,3.43692329766667,18.6501795853333,81.3498204133333,19.8463333333333,3.99166666666667,0.865376372,0.897109016751884,0.484648593695779,1.31240363683209,5.13160143944688,1.22995504894047,2.2244103338488,1.51474056815476,1.91175049157873,0.0443392347481998,4.61880215351701,0.105070885179902,4.77853521036943,1.01048883178694,0.342587054633894,1.72985065207198,1,0.416296372879182,0.54019226859339,19.9911201423488,19.9911201405443,2.2244103338488,1.84464314525421,0.0183302972888009
"127","TREE41",13.6829322466667,12.95,6.659981573,22.3333333333333,6.881524521,33.594,16.6595,4.16087679466667,8.01584279433333,5.33333333333333,0.849036616333333,96.9691944166667,4.91649976,8.346759577,8.04321003033333,NA,14.3750139866667,4.74653628266667,41.5795589533333,58.4204410466667,33.594,5.3,0.89688085,1.07558156651205,1.17898261225516,0.0311835196143647,1.52752523165195,0.152251104193835,17.8411222741172,1.17375868447266,0.456212753595461,0.0137421718520452,0.577350269189626,0.0563084734261035,34.7452298113813,0.249617635493725,2.15196065383978,1.36397452838679,1,1.00403912804334,0.287224256536737,0.145923439422572,0.145923439422572,17.8411222741172,1.48134229670256,0.0506289111258001
"128","TREE42",11.89210768,10.8833333333333,4.49109939366667,21,5.133954829,23.043,17.112425,6.92592717733333,11.1201947503333,0.333333333333333,0.745305555333333,171.13385611,7.80704647933333,10.007277291,4.62800296133333,NA,11.0107737336667,5.03931366666667,9.86869324666667,90.1313067533333,23.043,4.2,0.929147432333333,1.09845648513383,1.14409716953296,0.17611420106385,2,0.429402750365648,0.531152520468462,1.53652634597491,0.398729104386367,3.7869899266432,0.577350269189626,0.0318840219239402,92.2661798049772,1.33172782742761,3.64471191490337,0.987458247976905,1,1.00662201656736,0.215981659492767,4.50717048776388,4.50717048776389,0.531152520468462,0.739932429347437,0.0224255718475523
"129","TREE45",10.54997095,9.85,5.412314344,21,5.876010551,21.561,13.644175,2.452073791,8.113256113,5,0.776086957,188.233824,7.211563937,11.67163954,6.376334925,NA,10.94867354,4.478509286,51.14521762,48.85478238,21.561,4.6,0.911682069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","TREE46",8.39133413166667,7.64166666666667,4.343488944,19,4.82055138066667,22.1523333333333,12.494475,5.56517451733333,8.634396569,2.66666666666667,0.784306379,115.142328883333,6.22558261,8.285207034,5.330319199,NA,7.79486973833333,4.35578909933333,24.4711871733333,75.5288128266667,22.1523333333333,4.78333333333333,0.926449214666667,1.74472481209014,1.66814517753502,0.304452863711329,0,0.361405696080436,0.969802213512288,3.02576649059788,1.67301078853321,0.619856760840559,3.05505046330389,0.0402353323855675,58.6157859327677,2.84921258370104,1.868603587654,0.656099569645293,1,1.44804737641958,0.35208723708563,19.0863670992466,19.0863670992466,0.969802213512288,0.71253654877019,0.00961198492353024
"131","TREE47",12.0531807073333,11.375,5.14759023433333,19,5.11461287933333,21.4796666666667,14.5388583333333,3.42545339133333,8.10226916533333,5.33333333333333,0.789806763333333,29.58313524,3.11925204533333,4.25874178366667,5.94272064366667,NA,12.2680190913333,3.85787101933333,46.0313726,53.9686274,21.4796666666667,4.06666666666667,0.882063321666667,4.5881071321917,4.62716165699881,1.31776674646241,2,1.29500584520575,1.92229480916256,5.28082404325625,0.416966203166529,0.0702962429734306,3.78593889720018,0.0401325213709574,15.7299490669818,0.992601552473504,1.2607627313445,1.80769036738043,1,4.10427035480289,0.345487080849323,4.10851943082535,4.10851943082535,1.92229480916256,1.296710581947,0.0781748715812194
"132","TREE49",9.87705980466667,9.01666666666667,4.52843844966667,19.6666666666667,5.057516116,22.745,15.0110083333333,6.60461372966667,8.04254399833333,3.33333333333333,0.740173913333333,131.962063216667,7.489250265,7.74621367066667,5.59805121033333,NA,9.89676039,4.34340316933333,17.649712387,82.3502876133333,22.745,3.88333333333333,0.913797576333333,0.935601205221646,0.656854879964618,1.07079323534684,1.15470053837925,0.591963767859827,0.816729453368739,2.5161857734393,1.71365113045687,0.0175572532828861,5.77350269189626,0.0594818999958576,110.003514205012,3.8771542883619,2.96170995021587,1.86042254944105,1,0.4665446473605,0.700161483619419,28.436506884723,28.436506884959,0.816729453368739,0.0288675134594812,0.0223362435664525
"133","TREE53",9.27608020133333,8.20833333333333,4.71240824433333,17.6666666666667,4.662056986,21.999,13.68575,5.98109655366667,8.31706905566667,3.33333333333333,0.75513285,86.51224902,5.30131703533333,7.307941413,6.38309829,NA,9.173815871,4.46073084133333,20.9247610366667,79.0752389633333,21.999,4.99166666666667,0.929790124666667,1.1912910420075,1.2855770429396,1.01327680441546,2.51661147842358,1.10341492059127,1.48788339596892,0.199223541216896,0.10998535260632,0.473729379076241,2.08166599946613,0.0126712348012828,52.1413026161699,1.29729235058206,2.41256110215833,1.2246972048558,1,1.26302418755717,0.64977227660672,2.24639128457439,2.24639128457439,1.48788339596892,1.39962792674815,0.0423959127003458
"134","TREE56",8.125800477,7.425,5.424796602,17,5.40138276866667,19.9766666666667,11.172725,4.063094401,8.06863602833333,8.33333333333333,0.783867276666667,76.37836249,3.99859832733333,6.69385578866667,6.82079916266667,NA,8.99482419166667,3.96090325433333,45.1078563466667,54.8921436533333,19.9766666666667,3.75833333333333,0.949311206,1.06317947439943,0.714580296397823,0.556955462540835,1.73205080756888,0.60706983258847,1.87219051737085,1.59427671610044,0.817008368578099,0.0411068147406001,4.72581562625261,0.00870073150854164,86.8123480307203,1.81783506840999,4.47976322672332,1.00571647889953,1,1.07164185283186,0.501108165811032,16.0190907200918,16.0190907200918,1.87219051737085,0.688446318410763,0.0106436923411056
"135","UNDE45",8.98734687666667,7.65833333333333,4.54686024466667,18.6666666666667,5.28455302533333,23.15,15.7887666666667,6.44697979066667,8.04253311666667,0.333333333333333,0.696162257666667,426.22358879,13.353915578,13.7173662033333,5.927858902,NA,8.29919074733333,5.596022563,8.533949489,91.46605051,23.15,5.4,0.935591760333333,1.76059776607508,1.96696678501019,1.91743227782246,4.50924975282289,2.49072007389233,3.0580681810581,2.48861206980082,0.308871095037093,0.0323539345485745,0.577350269189626,0.031766142101334,324.355531957724,6.2832146145636,7.07932214977339,1.21073520230424,1,1.54194077988311,1.98307620377844,3.79829161121087,3.79829161033992,3.0580681810581,1.08943792847505,0.00401756854074223
"136","UNDE47",13.83719903,12.4916666666667,5.45372410633333,22.3333333333333,6.47762526166667,24.5373333333333,18.9869,6.535285,8.175763736,0,0.734969961666667,321.31163399,9.90043996433333,12.8558097033333,4.407789636,NA,12.9261715033333,5.90106199233333,12.3146363986667,87.6853636,24.5373333333333,3.175,0.878529497666667,2.94570922458613,2.91508290333797,1.17629493955642,2.51661147842358,1.57725836679881,2.13581865647188,2.74681443664748,0.792264776760112,0.135500792507575,0,0.0360527802248919,326.123046865094,5.42026991320169,7.5929107191931,0.9968189941361,1,2.85302895784054,1.18187244535149,9.47927491077838,9.47927490857249,2.13581865647188,0.591079520876845,0.0168921652323874
"137","UNDE48",9.081806107,8.45666666666667,4.182101457,19.6666666666667,5.06700170266667,21.6603333333333,14.00589,5.13850501333333,8.73472785066667,1.33333333333333,0.720085639,209.984734733333,9.233933497,10.9435965646667,5.31521651266667,NA,8.19197783266667,4.64673820866667,21.74529169,78.25470831,21.6603333333333,4.295,0.947715581666667,1.4032092538192,1.77257110811762,1.0564857496017,1.15470053837925,1.03846791746471,0.410280798153329,0.623961367934747,0.721521882547038,1.19900090864616,2.3094010767585,0.0174121813001358,64.2325622810174,2.15708729507479,1.66803058560349,0.821002818343092,1,1.23235123358268,0.606777572082672,7.17425162549721,7.17425162549721,0.410280798153329,0.256076160546037,0.0165649255523583
"138","UNDE49",5.47221094866667,4.60166666666667,2.59757615733333,15.3333333333333,2.903089492,18.676,8.82996,6.38370679933333,8.46934876333333,1,0.738467046,35.83543432,3.362265233,4.81450044733333,4.350325755,NA,5.01162556533333,3.14919408066667,11.031092675,88.9689073233333,18.676,3.36833333333333,0.801842666,0.404641438310495,0.5145467260933,0.322407137590272,2.08166599946613,0.364478532000169,3.81401455162405,1.04355263058458,0.610322964578748,0.758491519467285,1.73205080756888,0.0339468914692533,16.6266278035158,0.377389583653778,1.37272193149649,0.340335532564703,1,0.545812943899031,0.377019137073429,5.12277746646872,5.12277746371279,3.81401455162405,0.622702443654538,0.079157727654981
"139","UNDE50",8.763837784,8.475,5.497696964,24,6.734194458,24.35,14.515975,5.067597681,8.469208211,1,0.697,173.2140667,9.437194151,9.17351804,5.887182921,NA,6.67384967,4.491395957,22.32164847,77.67835153,24.35,6.475,0.868643837,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","UNDE54",17.0422008825,16.31875,4.10156792,23,4.9431830665,24.74575,22.1443708325,6.41414312125,8.07871605675,0,0.713900641,234.69281222,9.23158861525,10.602862203,2.24524478525,NA,16.0133757825,5.02247850725,8.11785721225,91.8821427875,24.74575,2.51666666675,0.75805871775,1.9540548326981,2.1642334093161,1.11823777680029,1.15470053837925,1.32832053782405,0.310517176121815,0.545269301961247,0.439375959043453,0.0396481922175837,0,0.0175598543548023,216.893351153614,3.94379264097382,5.81776265188276,0.663904482305815,1.29099444873581,2.12849285090164,1.06977191767128,3.81564657694706,3.81564657859154,0.310517176121815,0.381699416280519,0.111951172467323
"141","UNDE58",10.5631675233333,9.5,4.325695232,18,4.70903829433333,22.591,16.5067433333333,6.099262339,8.060835531,0.333333333333333,0.697563492,138.072135103333,7.321630343,8.49780748733333,4.29150888733333,NA,9.880476226,4.95162856,12.2814249623333,87.7185750366667,22.591,4.59666666666667,0.931773894333333,0.313138140309363,0.225,0.207654544387608,1,0.303005793084232,1.93354001768776,0.452622902103211,0.366021698923057,0.049683386612604,0.577350269189626,0.0243036388160742,102.611603178449,2.50140569950758,3.48176216255153,0.787131116625504,1,0.429058556051611,0.322589680500857,5.94375010699657,5.94375010579917,1.93354001768776,0.998014695950582,0.0177493960599237
"142","UNDE61",10.520286316,9.625,5.019686892,21,5.399651828,23.776,16.8253625,7.2037995835,8.0376325515,0.5,0.6944791665,72.16136171,6.02927955,5.929764535,5.5439475395,NA,9.298184956,5.063323982,6.718097576,93.281902425,23.776,5.6625,0.9253406945,0.801408201812307,0.565685424949239,0.0925576330779575,1.4142135623731,0.697330814976182,1.0040916292849,0.833519795993174,0.772826656510074,0.0383143935552959,0.707106781186548,0.0290208410469002,18.6699740424596,0.594274210317804,0.970011817520735,0.435835229840196,1.4142135623731,0.868267282021762,0.491773398660507,8.85270756913948,8.85270757055369,1.0040916292849,0.760139789775539,0.0342040921449165
"143","UNDEXX",9.481892438,8.7,5.371845726,22,6.165225057,25.911,16.10863333,6.345727914,8.024767802,0,0.741975309,253.2274589,9.690024272,12.62263398,5.741059715,NA,8.35703997,5.642760442,12.3663578,87.6336422,25.911,5.1,0.954268476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","UVAX01",10.9309527153333,9.30833333333333,5.77006127166667,26.3333333333333,6.629111249,28.563,20.4178583333333,6.84056183333333,8.04874044433333,0,0.762332309333333,814.786872533333,18.81796791,20.1545350666667,6.82758062533333,NA,9.94024020833333,6.83740006033333,3.40266953866667,96.59733046,28.563,5.575,0.939112140333333,1.61839572618912,1.37711957844384,1.51262509409999,3.05505046330389,1.5429723172799,1.70701698878482,2.64933705933359,0.467196861773518,0.0258900731567118,0,0.0333204356166045,450.580953076803,7.27149904669019,5.36878106635768,0.394465537536783,1,1.22666927400443,1.58307536506556,2.14337410066034,2.14337409858071,1.70701698878482,0.7806247497998,0.0231205556682127
"145","UVAX08",8.43005025125,7.05,3.857749926,19.25,4.46924337125,26.543,17.0884125,6.599844276,8.147782697,0,0.72610879625,394.61898545,13.56867492375,13.78345338,5.732944789,NA,7.44373091525,5.05014238475,6.211026524,93.788973475,26.543,4.93125,0.90528440025,1.97107572814026,2.31075384524906,0.725211586091111,4.5,1.24159906998087,2.1095342297926,2.06335800219165,0.511828727717268,0.0761973446192952,0,0.0495356525586126,182.837360283788,4.56953807174778,2.54714231849968,1.40130734030529,7.54431353183752,1.87197049899154,0.481266073282984,3.62531622587037,3.6253162253484,2.1095342297926,0.695633703898826,0.0395163975665521
"146","UVAX14",10.677316099,9.69166666666667,5.29316973466667,21.6666666666667,6.04943272833333,24.3573333333333,17.40775,6.06013029633333,8.27722657233333,0,0.71696047,283.464882833333,10.8291461526667,12.615991239,5.21119545733333,NA,9.48392949,5.91936996066667,9.42462561266667,90.5753743866667,24.3573333333333,4.175,0.952231948,0.833271561047307,1.04203326882271,1.02262027553008,1.52752523165195,1.12499244451388,1.00199866932713,0.981424068636999,0.951922836756052,0.242373419248119,0,0.0415651759046826,57.2757714137758,1.35894248219156,2.94959958634767,0.583900470344911,1,0.88228905565267,0.763565586895965,6.5930868260808,6.59308682495162,1.00199866932713,0.757875319561206,0.0252425177456037
"147","UVAXA4",10.6542111381429,8.505952381,4.676567241,22.8571428571429,6.05975951185714,26.9452857142857,19.6968273814286,6.860897917,9.24134435557143,0,0.714001639571429,934.643557414286,22.4221093028571,19.6212555657143,5.26128947157143,NA,9.91168426742857,6.40853027871429,3.28242922628571,96.7175707742857,26.9452857142857,4.194047619,0.931919504857143,1.41501182996697,1.62313079307717,1.075778521724,3.33809184158512,1.27241894535797,3.62458617013886,2.28318035693094,0.422167476712544,2.80149866801538,0,0.0526741526554658,382.643029333147,6.56074138019073,3.41643935976917,1.44833050586509,2.99205296617238,1.37431867039727,0.95987881835814,1.72941448394996,1.72941448426616,3.62458617013886,0.758130532869275,0.0114727302421029
"148","UVAXB3",8.897697944,7.7,4.435644915,23,5.99666574,26.354,17.944325,6.472544849,8.155555556,0,0.701851852,570.6215568,17.05198715,16.72875641,5.723984162,NA,7.723026691,5.426996595,8.020565553,91.97943445,26.354,4.9,0.937277682,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","UVAXC.",8.541274638,6.525,4.16337794,20,5.22009339,22.697,18.995125,6.58555237,8.648044693,0,0.654166667,734.4645078,20.2270168,18.03697034,3.352171246,NA,7.947777462,5.973184689,4.993252362,95.00674764,22.697,2.775,0.932355165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","UVAXE.",10.42834322,9.35,4.523226846,22,5.841874699,24.096,17.50835,6.37268174,8.025889968,0,0.691,509.5106368,15.30563741,16.59060277,4.400063715,NA,8.795610962,5.342969782,7.745607523,92.25439248,24.096,4.65,0.943208686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","UVAXno",6.207584162,4.25,2.904614724,13,3.144439537,24.034,18.61205,7.289683177,8.117647059,0,0.668,530.5937344,17.97270491,14.4074846,4.048382893,NA,5.525122568,5.045801802,1.236060728,98.76393927,24.034,4.45,0.872764545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","UVAXso",10.99375938,8.25,4.428224358,20,5.280861672,25.572,21.06465,6.272601436,8.16,0,0.622222222,1354.827389,28.12114567,23.74928536,4.750979968,NA,9.930555411,6.713963842,4.656288745,95.34371125,25.572,5.15,0.912317633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","UVAXUV",11.693789255,9.5333333335,4.476522546,21.5,6.330938658,27.9215,21.831520835,6.8752014695,8.115526875,0,0.667361111,1079.3946873,25.683615835,19.996561865,4.036714608,NA,10.9775886975,6.6941211535,3.092511599,96.907488405,27.9215,3.5666666665,0.9309662005,1.65291979386583,1.36707311005829,1.34068979003314,2.12132034355964,0.742060401569775,6.39436662226995,3.53221639426065,0.624765450217697,0.124500949987035,0,0.0815136985439174,410.474368825812,4.90847950740319,3.95916472516677,1.59477319833891,2.82842712474619,1.95852885214325,1.49875455970265,2.29630680570666,2.29630680712087,6.39436662226995,0.471404521026734,0.000270807047952086
