site,plot,transect,notes,mean.height,transect.length,mode.el,height.2,max.el,mode.2,max.can.ht,mean.max.ht,mean.vai,max.vai,deep.gaps,porosity,std.std,mean.std,rugosity,top.rugosity,mean.return.ht,sd.return.ht,sky.fraction,cover.fraction,max.ht,rumple,clumping.index
ARNO,ARNO_012,ARNO_012-6,ARNO_12_6,9.771115798,50,7.44,6.336781232,22,6.194061672,29.17,18.21678,7.551163635,8.032258065,0,0.772666667,600.358154,15.20958123,19.21007009,8.332633088,8.916480712,7.178572486,0.819280942,99.18071906,29.17,7.14,0.947695625
ARNO,ARNO_035,ARNO_035-1,ARNO_35_1,10.03961055,40,9.1,6.781914305,24,7.418894796,28.652,18.577775,7.856848071,8.073619632,0,0.76,1266.385081,22.1914428,27.8195066,9.336501059,9.680752574,8.166283001,0.238290879,99.76170912,28.652,6.825,0.939529708
ARNO,ARNO_035,ARNO_035-2,ARNO_35_2,6.787573589,50,6.26,5.00707539,28,5.421475814,30.93,11.4988,7.835680616,8.325203252,0,0.838125,337.3720163,7.724556741,16.66443037,8.129827345,6.475160606,5.763156191,0.412136093,99.58786391,30.93,5.98,0.849836349
ARNO,ARNO_035,ARNO_035-3,ARNO_35_3,7.8422411,50,6.36,7.051775317,27,7.418247772,28.468,15.41138,7.342868074,8.4375,0,0.799310345,1323.426923,18.17612523,31.51278145,10.1744937,7.328154136,8.154753545,1.547962124,98.45203788,28.468,8.72,0.855744286
ARNO,ARNO_035,ARNO_035-4,ARNO_35_4,7.436786913,50,6.8,4.913542757,23,6.532993188,26.318,15.25886,7.544172179,8.051948052,0,0.767407407,792.0573396,15.76408831,23.31417722,7.860637052,6.826618171,6.257593421,1.068023798,98.9319762,26.318,6.98,0.868009125
ARNO,ARNO_035,ARNO_035-5,ARNO_35_5,4.134686483,40,3.075,1.442704251,7,1.367250891,25.393,8.51345,8.124407235,15.46188341,0,0.821153846,80.67892625,3.958765959,8.062697957,5.157647874,3.642863347,2.416866428,0.075561313,99.92443869,25.393,4.8,0.693981276
ARNO,ARNO_036,ARNO_036-1,ARNO_36_1,6.470456731,40,5.75,3.544969371,19,4.072775466,22.602,11.215175,7.93653882,8.096096096,0,0.758333333,86.44646801,4.910202648,7.895339002,5.799963881,5.830221067,4.073849423,0.075421101,99.9245789,22.602,4.225,0.84872071
ARNO,ARNO_036,ARNO_036-2,ARNO_36_2,4.792245643,40,3.8,1.365740229,9,1.646207763,14.201,7.9462,7.90067209,8.107142857,0,0.625,10.92898675,2.400071178,2.273465436,2.465465715,4.220612153,2.071306199,0.140301649,99.85969835,14.201,2.475,0.683860447
ARNO,ARNO_036,ARNO_036-3,ARNO_36_3,4.227295322,40,3.175,1.400833766,8,1.481342297,20.892,8.220975,7.690150387,8.048879837,0,0.760227273,105.1886512,3.596983022,9.604705321,4.486962575,3.731477401,2.155608119,0.846182775,99.15381722,20.892,4,0.676055007
ARNO,ARNO_036,ARNO_036-4,ARNO_36_4,4.969488086,40,4.125,1.841757379,8,1.536025716,20.939,8.659025,7.929899816,8.581818182,0,0.747727273,33.00018138,3.000006531,4.898993998,4.522600951,4.482650663,2.603739218,0.216398173,99.78360183,20.939,4.625,0.709072768
ARNO,ARNO_036,ARNO_036-5,ARNO_36_5,5.576960446,40,5.15,1.78665942,16,2.414021541,17.194,8.9625,8.028282828,9.131313131,0,0.654166667,13.31423606,2.749071146,2.399342389,2.453614048,5.107250633,2.452765052,0,100,17.194,3.15,0.677454158
ARNO,ARNO_036,ARNO_036-6,ARNO_36_6,4.970771422,40,3.875,1.705208517,13,2.014789071,20.393,9.893575,7.845539106,8.162790698,0,0.719047619,55.3530652,4.57640014,5.865971954,4.963276099,4.36551202,2.698341761,0.279365904,99.7206341,20.393,4.85,0.842854403
FERN,FERN_W313,FERN_W313-1,FERN_03_13_1,7.520460303,20,4.95,2.929059107,12,2.957617284,25.05,19.0805,7.620969256,8.348668281,0,0.65,383.5565785,16.32559939,10.81810441,4.769661397,6.912472423,4.850865664,0.804555019,99.19544498,25.05,5.4,0.912796722
FERN,FERN_W313,FERN_W313-2,FERN_03_13_2,6.870225819,20,6.25,3.648555036,22,4.570284455,26.125,15.026,7.98550766,8.056737589,0,0.751851852,203.5952586,7.637094549,12.05280239,7.098437841,5.876978979,3.743061899,0.015569049,99.98443095,26.125,7,0.864554151
FERN,FERN_W313,FERN_W313-3,FERN_03_13_3,7.326195566,20,5.8,5.291756188,22,5.626721959,26.874,16.7826,7.627674203,8.058536585,0,0.764285714,748.5277186,16.66019518,21.70174221,9.315322614,6.55602694,6.32422429,1.083768966,98.91623103,26.874,7.4,0.889840322
FERN,FERN_W313,FERN_W313-4,FERN_03_13_4,5.857760376,20,4.95,2.892677853,19,4.018395202,25.482,14.94335,7.964277578,8.213649852,0,0.75,346.9921145,10.141691,15.62492298,8.130151622,5.134686246,3.888514463,0.052770449,99.94722955,25.482,9.1,0.833436385
FERN,FERN_W708,FERN_W708-1,FERN_07_08_1,13.17013342,20,12.3,4.131996237,20,4.990991885,23.451,19.69915,7.892883749,8.019900498,0,0.6625,227.1902744,9.931839644,11.33793789,3.659897328,12.51651811,5.098060192,0.169668494,99.83033151,23.451,3.05,0.860500351
FERN,FERN_W708,FERN_W708-2,FERN_07_08_2,10.9736062,20,9.5,4.209474517,20,4.738143096,23.317,17.9232,7.779205109,8.03902439,0,0.670833333,272.905351,11.13665952,12.20164602,4.807992322,10.32523665,5.06748089,0.357473851,99.64252615,23.317,4.15,0.893953906
FERN,FERN_W708,FERN_W708-3,FERN_07_08_3,12.83210441,20,12.95,4.407414263,21,5.869199264,25.314,20.34215,7.519869801,8.061696658,0,0.659615385,514.654092,16.20438432,15.87677614,4.761600563,11.84466971,5.718198043,1.09252765,98.90747235,25.314,3.6,0.890865874
FERN,FERN_W708,FERN_W708-4,FERN_07_08_4,12.87553676,20,11.95,3.559059276,18,4.432550056,23.068,18.09635,7.005138813,8.186528497,0,0.652083333,55.18402401,5.399363803,5.102048073,2.580900644,12.05874124,4.07380726,2.885610766,97.11438923,23.068,3.65,0.785752708
FERN,FERN_W715,FERN_W715-1,FERN_07_15_1,9.678447993,20,8,3.638156945,15,3.987480407,23.427,20.16675,7.843427554,8.077108434,0,0.6125,333.0288083,12.64780534,13.15529659,2.736103508,9.071537665,5.01744138,0.211574362,99.78842564,23.427,3.25,0.94234085
FERN,FERN_W715,FERN_W715-2,FERN_07_15_2,10.42593487,20,8.05,4.829811955,24,5.508856506,24.725,20.256,7.471918139,8.036363636,0,0.688461538,695.7940265,20.9308769,16.05280096,5.498962629,9.713564484,6.575034523,0.906949352,99.09305065,24.725,4.55,0.915329704
FERN,FERN_W715,FERN_W715-3,FERN_07_15_3,8.461390928,20,7.05,4.213322393,21,5.652211956,24.828,19.157,7.811069258,8.021220159,0,0.705769231,1103.582645,25.10854055,21.75186972,6.340635167,7.652187914,6.303690261,0.247729149,99.75227085,24.828,6.1,0.945854047
FERN,FERN_W715,FERN_W715-4,FERN_07_15_4,12.76648386,20,11,4.526450523,21,5.468089246,23.724,19.46815,6.85834234,8.019900498,0,0.692,455.598705,14.77658967,15.40295759,4.470851565,11.73094428,5.838666425,4.968553459,95.03144654,23.724,3.8,0.898959041
FERN,FERN_W715,FERN_W715-1,FERN_W15_side,16.90676707,40,14.4,8.484121642,32,9.264987858,36.261,27.5152,7.313706956,8.027777778,0,0.764864865,2290.182926,31.6865338,35.86288473,9.599567178,16.36831663,10.08809055,1.589988958,98.41001104,36.261,7.05,0.943620375
FERN,FERN_W715,FERN_W715-2,FERN_W15_up,12.14023217,40,10.4,8.677369852,33,9.855962662,37.265,24.204575,7.424497035,8.030534351,0,0.811842105,3193.875227,33.91555412,45.20630947,11.05843447,11.43990519,10.42891777,1.688321793,98.31167821,37.265,7,0.936379439
FERN,FERN_W304,FERN_W304-A1,FERN_W3_04A1,14.32964525,40,11.575,6.866858739,27,7.977742475,34.716,27.823175,7.732901271,8.469208211,0,0.731944444,2009.249035,33.76286789,29.48419554,6.24435124,13.60509085,8.842909844,0.465382688,99.53461731,34.716,4.925,0.943586787
FERN,FERN_W306,FERN_W306-1,FERN_W3_06_1,13.22870726,20,12.8,6.275503297,24,8.382123836,27.978,24.6301,7.278741989,8.020671835,0,0.722413793,1544.489583,33.43083287,20.66080821,1.886740071,11.21816337,8.037587437,1.22591944,98.77408056,27.978,2.55,0.808950554
FERN,FERN_W306,FERN_W306-2,FERN_W3_06_2,14.14037728,20,12.85,6.944680916,25,8.528041979,25.227,20.5284,6.990014828,8.102564103,0,0.738461538,756.6816081,17.49794151,21.22507128,3.762198565,12.42375133,7.322436922,2.333463694,97.66653631,25.227,3.05,0.927253019
FERN,FERN_W306,FERN_W306-3,FERN_W3_06_3,13.340008,20,11.7,5.908851474,26,6.731270311,26.858,22.1868,7.259571661,8.113475177,0,0.6125,369.9837012,13.89438873,13.301491,5.247990238,12.46875774,6.574939328,1.944507619,98.05549238,26.858,3.7,0.903407691
FERN,FERN_W306,FERN_W306-4,FERN_W3_06_4,13.58451913,20,11.65,4.781139871,23,5.884513574,27.685,23.41435,7.857270885,8.023054755,0,0.724137931,1415.611336,26.99505902,26.20835983,5.798206558,12.82974681,7.036342644,0.171944405,99.8280556,27.685,5.1,0.859474266
FERN,FERN_W306,FERN_W3062-1,FERN_W3_062_1,10.47716937,20,9.3,4.281415446,17,5.197114584,25.871,18.0276,7.919787451,8.042216359,0,0.733333333,514.2548009,16.48734989,15.5699099,5.863157102,10.05119383,5.806723194,0.099046676,99.90095332,25.871,5.9,0.958526892
FERN,FERN_W306,FERN_W3062-2,FERN_W3_062_2,11.26466761,20,9.7,6.580859702,25,7.022107946,26.946,17.42565,7.645191174,8.301449275,0,0.769642857,555.8862278,11.22815422,20.73197484,7.948431923,10.41961289,7.153986189,1.124197002,98.875803,26.946,5.5,0.910870988
FERN,FERN_W306,FERN_W3062-3,FERN_W3_062_3,9.72662768,20,6.05,5.017552176,19,5.774729431,29.437,21.0385,7.280852219,8.020253165,0,0.72,1924.508161,30.93449002,31.10571472,8.256745067,9.117859505,7.23223618,1.638742815,98.36125718,29.437,7.1,0.914166407
FERN,FERN_W306,FERN_W3062-4,FERN_W3_062_4,10.34860154,20,9.9,7.329692866,27,8.665448632,30.015,21.13875,7.961505394,8.16744186,0,0.738709677,959.6084025,23.33226609,20.37679469,9.085642716,9.662723668,8.627504247,0.049079755,99.95092025,30.015,6.35,0.93653165
FERN,FERN_W308,FERN_W308-1,FERN_W3_08_1,13.40996906,20,11.7,7.094523306,25,8.614522622,27.016,20.82825,7.140211628,8.274406332,0,0.671428571,1566.605563,25.45032599,30.31314022,7.998327936,12.49266419,8.431565568,3.2875305,96.7124695,27.016,3.5,0.847530967
FERN,FERN_W308,FERN_W308-2,FERN_W3_08_2,17.59493164,20,16.45,3.458000748,23,5.435761216,24.834,23.4196,7.450568602,8.043835616,0,0.626923077,592.4131936,19.16175916,15.00800385,1.604223846,16.7744363,5.578940052,1.072419884,98.92758012,24.834,2.05,0.726566672
FERN,FERN_W308,FERN_W308-3,FERN_W3_08_3,8.266580041,20,6.85,4.020434817,20,4.541750764,27.068,16.349,7.842665983,8.134831461,0,0.764285714,553.1580576,13.51380937,19.24928606,7.122714045,7.613993758,5.144862597,0.276663439,99.72333656,27.068,8.8,0.911088311
FERN,FERN_W308,FERN_W308-4,FERN_W3_08_4,11.11793964,20,10.65,6.179976022,23,7.136350608,26.029,18.6464,7.028320364,8.080604534,0,0.694444444,347.192389,12.81229913,13.52913079,7.415428791,10.3310463,6.85297104,2.352364617,97.64763538,26.029,7.4,0.951177762
FERN,FERN_W403C,FERN_W403C-1,FERN_W4_03C_side,14.85457738,40,13.1,5.953175662,27,7.21734023,31.95,24.0337,7.391130191,8.071856287,0,0.752272727,1494.231228,24.69583513,29.7379716,6.720259085,14.18673142,7.742643386,2.352236123,97.64776388,31.95,4.625,0.947442108
FERN,FERN_W403C,FERN_W403C-2,FERN_W4_03C_up,15.59320278,40,13.55,5.080444563,24,6.763689821,34.66,26.330625,7.337292966,8.02507837,0,0.715972222,1258.156628,24.95885435,25.20341678,4.722254127,14.80284699,7.11548845,2.305100322,97.69489968,34.66,4.175,0.90020945
FERN,FERN_W404,FERN_W404-1,FERN_W4_04_up,13.63885657,40,11.25,6.674677373,27,7.395099729,34.068,25.549875,7.854139069,8.049230769,0,0.717857143,2476.530039,34.59774734,35.77046152,9.068380539,12.924355,8.758574824,0.184325002,99.815675,34.068,5.575,0.949481321
FERN,FERN_W410A,FERN_W410A-1,FERN_W4_10A_1side,9.798235887,30,8.866666667,4.710715205,24,5.512007096,32.021,19.14136667,7.711097197,8.048338369,0,0.748484848,199.9911168,11.34870005,8.437898081,6.678494681,9.154227802,5.80860528,0.38325769,99.61674231,32.021,5.4,0.903375427
FERN,FERN_W410A,FERN_W410A-2,FERN_W4_10A_1up,7.796752791,50,6.84,4.150942738,21,4.90452852,26.557,14.19452,6.725073121,8.314754098,0,0.809285714,334.183442,9.455801786,15.64516713,6.112109083,7.245654572,4.989335775,6.430239162,93.56976084,26.557,5.1,0.937916214
FERN,FERN_W411A,FERN_W411A-1,FERN_W4_11A_up,11.72613987,50,9.6,6.528286112,27,7.022819946,31.091,19.56492,7.33366497,8.102893891,0,0.75625,907.8346573,17.00968344,24.86976732,8.009190384,10.93278408,7.555386099,3.216750497,96.7832495,31.091,5.42,0.969166208
FERN,FERN_W411A,FERN_W411A-2,FERN_W4_11A2,7.550329918,20,5.75,2.977808459,11,2.094636007,34.762,16.2315,7.425590972,8.028268551,0,0.822222222,874.0373022,16.45040127,24.56464126,9.042026947,6.801610266,4.632646554,1.612107254,98.38789275,34.762,9.6,0.767872014
FERN,FERN_W706,FERN_W706-1,FERN_W7_06_1,11.83668443,20,10.2,4.52286679,22,5.963220606,23.797,21.3499,7.709234341,8.016563147,0,0.596,482.707989,18.36314749,12.06245428,2.66906869,10.89065795,6.09801213,0.395778364,99.60422164,23.797,3.05,0.872033272
FERN,FERN_W706,FERN_W706-2,FERN_W7_06_2,12.96770437,20,12.25,5.576329645,25,7.469103025,25.828,22.4232,7.151914543,8.068522484,0,0.653703704,1082.577538,22.18468671,24.29850228,2.295758185,11.96338661,6.946202504,4.371772806,95.62822719,25.828,2.25,0.843242562
FERN,FERN_W706,FERN_W706-3,FERN_W7_06_3,15.85965187,20,14.3,4.334713973,26,5.254521862,27.662,22.64005,7.69627277,8.100840336,0,0.615517241,268.0169576,12.60145394,10.45085242,4.317987683,15.31011887,5.345853917,0.388971514,99.61102849,27.662,2.65,0.83743746
FERN,FERN_W706,FERN_W706-4,FERN_W7_06_4,17.54077806,20,18.05,4.599531858,27,8.102314484,26.715,24.4166,7.842727218,8.018348624,0,0.605357143,2040.65852,37.19345772,25.63796448,1.536730788,13.85666175,7.498416869,0.188612519,99.81138748,26.715,1.7,0.857783857
FERN,FERN_W710,FERN_W710-1,FERN_W7_10_1,9.258282724,20,7.75,3.084664013,16,3.561951712,27.394,21.24435,7.804888613,8.151578947,0,0.630357143,437.856549,15.54444808,14.00809348,5.091812802,8.167203441,4.807853012,0.338123415,99.66187658,27.394,4.65,0.911200857
FERN,FERN_W710,FERN_W710-2,FERN_W7_10_2,11.73742153,20,11.2,6.087116961,24,7.645913941,25.403,18.0162,6.974984376,8.096385542,0,0.642307692,455.9187612,15.11502624,15.0816028,6.206695897,10.86353641,6.895639324,3.923038481,96.07696152,25.403,3.15,0.9158252
FERN,FERN_W710,FERN_W710-3,FERN_W7_10_3,11.84185492,20,11.5,4.813060058,19,5.911852502,26.721,18.47215,7.265448153,8.032653061,0,0.716071429,408.3691011,13.38047202,15.14371387,5.743372403,11.45189027,6.036733085,2.67288444,97.32711556,26.721,5.3,0.878639986
FERN,FERN_W710,FERN_W710-4,FERN_W7_10_4,6.965712745,20,5.3,3.566490264,15,4.013726448,26.987,15.72045,7.775743724,8.083478261,0,0.685714286,325.0243846,13.69527217,11.7245002,6.964121076,6.715902998,5.228899243,0.342288144,99.65771186,26.987,5.75,0.847997217
FERN,FERN_W713C,FERN_W713C-1,FERN_W7_13C,8.686872711,30,8.1,2.902389865,13,2.981610303,22.323,13.8205,7.757006847,8.049230769,0,0.728985507,79.20263423,6.112533643,6.468351157,4.832261481,8.120075349,3.782069677,0.484348372,99.51565163,22.323,4.533333333,0.873241929
FERN,FERN_W713C,FERN_W713C-2,FERN_W7_13C2,8.956966942,10,9.8,3.904380788,20,6.013318551,21.13,14.4033,7.14349608,8.019323671,0,0.718181818,297.6714714,10.38809873,13.77529949,5.22600959,7.720135913,4.60654486,2.490931076,97.50906892,21.13,3.7,0.776952219
FERN,FERN_W713,FERN_W713-1,FERN_W7_13upslope1,4.949904516,20,3.75,1.684733817,11,2.643387978,16.953,11.41285,6.499869437,8.014336918,0,0.655555556,120.881205,8.273985759,7.240329044,4.619804875,4.47350716,3.249959316,12.09482849,87.90517151,16.953,3.85,0.826434842
FERN,FERN_W713,FERN_W713-2,FERN_W7_13upslope2,10.87596319,20,9.5,4.021610087,18,4.522167622,25.607,17.4997,8.064545455,9.290909091,0,0.646296296,300.6145068,10.75725391,13.59764668,5.587776162,10.3414299,5.128439057,0,100,25.607,5.5,0.863461363
FERN,FERN_W713,FERN_W713-3,FERN_W7_13upslope3,10.40404244,20,9.65,2.857241083,16,3.595483278,23.828,16.74555,7.754688985,8.037470726,0,0.606,58.78385183,6.021130693,4.746560545,4.548322183,9.368500301,3.677574845,0.32358581,99.67641419,23.828,3.95,0.775433406
FERN,FERN_W713,FERN_W713-4,FERN_W7_13upslope4,8.803777918,20,7.85,4.770006865,26,6.762211177,28.494,17.26815,7.566844111,8.038647343,0,0.670689655,414.3400256,13.70622374,15.04923442,8.288744774,8.150080444,5.881408884,0.690992848,99.30900715,28.494,4.15,0.917492083
UVAX,UVAX_A3-08,UVAX_A3-08C,UVAX_A3_08_C,8.541274638,40,6.525,4.16337794,20,5.22009339,22.697,18.995125,6.58555237,8.648044693,0,0.654166667,734.4645078,20.2270168,18.03697034,3.352171246,7.947777462,5.973184689,4.993252362,95.00674764,22.697,2.775,0.932355165
UVAX,UVAX_A3-08,UVAX_A3-08E,UVAX_A3_08_E,10.42834322,40,9.35,4.523226846,22,5.841874699,24.096,17.50835,6.37268174,8.025889968,0,0.691,509.5106368,15.30563741,16.59060277,4.400063715,8.795610962,5.342969782,7.745607523,92.25439248,24.096,4.65,0.943208686
UVAX,UVAX_A3-08,UVAX_A3-08NW,UVAX_A3_08_northwest,6.207584162,20,4.25,2.904614724,13,3.144439537,24.034,18.61205,7.289683177,8.117647059,0,0.668,530.5937344,17.97270491,14.4074846,4.048382893,5.525122568,5.045801802,1.236060728,98.76393927,24.034,4.45,0.872764545
UVAX,UVAX_A3-08,UVAX_A3-08SW,UVAX_A3_08_southwest,10.99375938,20,8.25,4.428224358,20,5.280861672,25.572,21.06465,6.272601436,8.16,0,0.622222222,1354.827389,28.12114567,23.74928536,4.750979968,9.930555411,6.713963842,4.656288745,95.34371125,25.572,5.15,0.912317633
UVAX,UVAX_A4-01,UVAX_A4-01C,UVAX_A4_01C,10.32301865,40,8.875,5.70585799,29,6.950494587,29.962,20.514125,6.366779627,8.049382716,0,0.800806452,952.7370525,21.91987369,21.73145623,6.666553768,9.357254808,7.113574442,5.829088851,94.17091115,29.962,5.325,0.932631791
UVAX,UVAX_A4-01,UVAX_A4-01E,UVAX_A4_01E,12.76528469,40,10.85,7.313765747,27,7.986081642,29.066,23.01775,6.854023477,8.074303406,0,0.743333333,1180.266045,24.02411009,24.55826091,7.27708704,11.3496835,8.264216507,2.611857238,97.38814276,29.066,6.45,0.964781401
UVAX,UVAX_A4-01,UVAX_A4-01W,UVAX_A4_01W,9.704554806,40,8.2,4.290560078,23,4.950757518,26.661,17.7217,7.300882396,8.022535211,0,0.742857143,311.3575201,10.50991995,14.17388806,6.539101068,9.113782317,5.134409232,1.767062527,98.23293747,26.661,4.95,0.919923229
UVAX,UVAX_A4-14,UVAX_A4-14C,UVAX_A4_14C,9.766440297,40,8.775,5.850202239,23,6.381565247,25.11,16.55095,5.807962543,8.297029703,0,0.745192308,306.0447515,9.264620548,14.83952687,5.841251464,8.475001057,6.173951258,11.76872863,88.23127137,25.11,5.05,0.961638698
UVAX,UVAX_A4-14,UVAX_A4-14E,UVAX_A4_14E,10.8642946,40,9.475,4.112967107,20,4.795766362,24.742,18.4785,7.11274839,8.025559105,0,0.669230769,218.3407016,11.50691305,9.269932777,4.688292899,9.865994603,5.061036442,1.979801218,98.02019878,24.742,3.725,0.923636744
UVAX,UVAX_A4-14,UVAX_A4-14W,UVAX_A4_14W,11.4012134,40,10.825,5.916339858,22,6.970966576,23.22,17.1938,5.259679956,8.509090909,0,0.736458333,326.0091954,11.71590486,13.73851407,5.104042009,10.11079281,6.523122182,14.52534699,85.47465301,23.22,3.75,0.971420402
UVAX,UVAX_A4-05,UVAX_A4-05C,UVAX_A4_05C,10.52499846,30,8.566666667,3.528511704,20,5.806222716,23.4,19.33386667,6.433425583,8.203562341,0,0.609722222,789.1454776,22.21279669,17.19700964,2.909039665,9.592699665,5.634341641,4.716245713,95.28375429,23.4,3.233333333,0.930774711
UVAX,UVAX_A4-05,UVAX_A4-05E,UVAX_A4_05E,10.61136318,40,7.5,3.970357323,20,6.008327554,23.339,18.64825,6.418957388,8.181229773,0,0.6875,935.2868785,24.4277408,18.40033581,3.772278144,9.779178295,5.993193544,5.538865941,94.46113406,23.339,3.675,0.950939177
UVAX,UVAX_A4-05,UVAX_A4-05W,UVAX_A4_05W,8.433147941,40,5.725,3.978631586,20,4.769630489,24.157,17.855525,6.655234547,8.12749004,0,0.737,1175.076072,25.6661688,22.72276064,5.759373955,7.882283105,6.362959581,3.370065262,96.62993474,24.157,4.625,0.916828119
UVAX,UVAX_A4-03,UVAX_A4-03C,UVAX_A4_03C,11.78697509,40,10.2,6.647154823,29,8.479976415,30.723,20.742525,7.290546192,8.545012165,0,0.72265625,1310.776293,27.80388927,23.18879114,6.893674399,10.55903439,7.557718666,1.46052412,98.53947588,30.723,5.275,0.938439045
UVAX,UVAX_A4-03,UVAX_A4-03E,UVAX_A4_03E,12.86258005,40,10.5,5.424533388,23,6.8556546,32.443,24.329175,7.316977356,8.027491409,0,0.725,1369.643897,29.15443498,22.79611409,5.164389551,12.36247773,7.753900666,1.468777485,98.53122252,32.443,3.9,0.93115769
UVAX,UVAX_A4-03,UVAX_A4-03W,UVAX_A4_03W,10.65585844,40,8.85,4.896221785,25,5.547747291,27.894,19.24675,6.610261957,15.58208955,0,0.773275862,651.2187637,17.17981463,18.86988958,5.791169519,10.09233437,6.423188621,4.655463536,95.34453646,27.894,3.7,0.935374563
UVAX,UVAX_B3-08,UVAX_B3-08C,UVAX_B3_08C,7.733027029,40,6.475,3.681389543,19,3.859970855,29.192,14.04295,6.058192362,8.248962656,0,0.765833333,271.4749541,9.561731416,13.41820578,7.479469476,6.618686062,4.372240393,9.581765877,90.41823412,29.192,5.925,0.869468695
UVAX,UVAX_B3-08,UVAX_B3-08E,UVAX_B3_08E,10.88189187,40,9.775,4.409350522,22,4.875897353,26.592,17.754325,6.578956716,8.068965517,0,0.76875,205.7856965,9.688276219,10.57936673,5.679942625,9.90808834,5.355530749,6.005713938,93.99428606,26.592,4.45,0.941626679
UVAX,UVAX_B3-08,UVAX_B3-08W,UVAX_B3_08W,8.897697944,40,7.7,4.435644915,23,5.99666574,26.354,17.944325,6.472544849,8.155555556,0,0.701851852,570.6215568,17.05198715,16.72875641,5.723984162,7.723026691,5.426996595,8.020565553,91.97943445,26.354,4.9,0.937277682
RICE,RICE_C2,RICE_C2W,RICE-C2-W.CSV,10.49198986,35,8.771428571,6.393763594,25,7.05118314,30.041,18.84674286,6.624731197,8.094534712,0,0.759447005,937.9251837,19.01535585,24.00711198,8.075353794,8.78247338,7.029902591,7.375195686,92.62480431,30.041,6.971428571,0.952943422
RICE,RICE_C2,RICE_C2E,RICE-C2-E.CSV,11.62867606,25,10.08,7.622479923,28,8.187404961,29.887,20.52384,7.028161918,8.219409283,0,0.729032258,581.3192467,14.45967196,19.29344795,6.997919772,8.602695822,7.402144437,2.354612808,97.64538719,29.887,5.92,0.950592761
RICE,RICE_T1,RICE_T1E,RICE-T1-E.CSV,16.93666633,30,16,6.394336782,26,7.150757536,31.091,25.04143333,6.361978191,8.041994751,0,0.7375,1205.529415,24.2184631,24.87961936,4.582242161,16.03575277,7.989837391,8.490630324,91.50936968,31.091,3.466666667,0.90506213
RICE,RICE_T1,RICE_T1W,RICE-T1-W.CSV,9.569078371,30,6.566666667,4.231573714,17,4.551068251,27.843,18.96513333,6.553639222,8.069264069,0,0.747126437,1749.496543,28.15422351,30.93276971,7.990449242,8.962730876,6.683305072,7.320451098,92.6795489,27.843,7.266666667,0.96190269
RICE,RICE_T2,RICE_T2E,RICE-T2-E.CSV,10.62928234,30,9.366666667,5.09829848,24,5.896232319,26.286,18.56146667,6.500923423,8.242950108,0,0.785185185,716.1229959,13.35485864,23.18988458,6.299537973,9.259516589,5.688190979,12.28187919,87.71812081,26.286,6.466666667,0.966334358
RICE,RICE_T2,RICE_T2W,RICE-T2-W.CSV,15.49678058,30,13.8,7.20870422,28,7.959899497,29.391,22.9639,5.994812107,8.384879725,0,0.722222222,457.3625142,13.57262263,16.52714219,6.372637003,12.64339974,7.484013871,11.83405792,88.16594208,29.391,4.5,0.920093747
